Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3800360037003200,Donald Schwartz,0.84,16.0,7.0,1038.0,Clay,5.83,21.85,Yes,No,No,Roadways,Yes,Working Class,No,10/29/18,10/27/18,"Josephmouth, AL 01529",681.9
fffe3800320035003500,James Cannon,0.16,4.0,3.0,370.0,Marble,3.02,11.92,Yes,Yes,No,Airways,No,Working Class,No,12/08/17,12/08/17,"West Anthony, IA 05511",183.01
fffe3600360034003100,Geraldine Steele,0.42,13.0,6.0,51759.0,Stone,86.83,99.95,No,No,No,Waterways,No,Working Class,No,08/15/16,08/13/16,DPO AE 13927,1599.68
fffe3900300038003200,Linda Lane,0.36,11.0,8.0,207.0,Aluminium,4.43,17.02,No,No,No,Roadways,No,Working Class,No,08/26/18,08/26/18,"Tonyachester, DE 84863",163.4
fffe3700300038003200,Jessica Putnam,0.37,18.0,8.0,1344.0,Clay,5.72,14.87,No,Yes,No,Airways,Yes,Wealthy,Yes,07/20/15,07/20/15,"Christophermouth, NM 95354",265.86
fffe3500350039003200,Terry Napoli,0.55,30.0,15.0,1195439.0,Marble,2611.64,27.57,Yes,No,Yes,Waterways,No,Working Class,No,09/05/17,09/05/17,"Reneetown, OK 67164",-6854.04
fffe3800380030003600,Gregory Miller,0.54,14.0,8.0,4851.0,Brass,15.11,24.25,No,Yes,Yes,Airways,No,Working Class,No,04/23/16,04/23/16,"West Tanya, MS 31744",445.39
fffe3700320039003000,Dwayne Callaway,0.59,42.0,21.0,187059.0,Brass,654.71,45.19,No,Yes,No,Roadways,No,Working Class,Yes,01/19/17,01/19/17,"New Lisa, MS 43115",12518.59
fffe3600390035003700,Leanne Prieto,0.95,44.0,15.0,11196.0,Clay,61.12,57.31,No,No,Yes,Waterways,Yes,Working Class,No,03/04/19,03/05/19,"Lake Stephanieville, DC 09403",-7178.95
fffe3900360036003700,Dennis Legge,0.46,26.0,8.0,10899.0,Brass,47.99,31.39,Yes,No,No,Airways,No,Working Class,No,05/19/19,05/18/19,"Morrisstad, ID 68888",647.12
fffe3700330034003800,Rafael Babonis,0.38,7.0,4.0,170.0,Brass,5.26,11.27,No,No,No,Waterways,No,Working Class,No,06/26/16,06/28/16,"New Gabrielville, MO 00877",146.19
fffe3900330038003800,Shirley Sin,0.81,28.0,19.0,266.0,Wood,3.04,23.4,No,No,Yes,Airways,No,Working Class,No,06/26/18,06/29/18,"Meganchester, MS 46446",749.6
fffe3900340037003300,Francisco Epstein,0.91,21.0,11.0,814.0,Aluminium,5.11,14.92,No,No,No,Airways,No,Working Class,No,07/20/17,07/19/17,"East Robertville, RI 63085",-574.95
fffe3900320030003200,Rose Barrios,0.82,16.0,7.0,111795.0,Stone,616.48,59.84,No,No,No,Roadways,No,Working Class,No,03/08/15,03/05/15,"Port Jonathan, VA 22369",17851.7
fffe3800390036003100,Gregory Proudfoot,0.29,37.0,15.0,3513025.0,Stone,14165.14,71.59,No,No,No,Roadways,No,Working Class,No,01/27/18,01/27/18,"North Dannymouth, OR 10593",20762.63
fffe3300340032003300,Leonard Holbrook,0.23,8.0,4.0,195.0,Clay,5.89,14.45,Yes,No,No,Waterways,Yes,Working Class,No,05/28/16,05/27/16,DPO AA 65924,-146.21
fffe3800380031003100,James Martin,0.91,66.0,19.0,120253.0,Bronze,183.47,49.01,No,No,No,Airways,Yes,Working Class,No,04/07/15,04/03/15,"Marymouth, UT 75193",5960.97
fffe3300310039003100,Donna Dietrich,0.1,22.0,14.0,4065.0,Clay,3.57,23.24,No,No,Yes,Airways,Yes,Working Class,Yes,02/06/19,02/04/19,"North Erinfort, NM 45088",260.72
fffe3800380038003600,Esther Enyart,0.33,30.0,16.0,2011.0,Aluminium,4.0,21.3,No,No,No,Roadways,No,Working Class,No,03/01/15,02/25/15,"Port Christopherfurt, IN 95683",243.7
fffe3900310030003900,Steve Vasquez,0.9,28.0,14.0,246.0,Wood,3.11,14.95,No,No,Yes,Roadways,No,Working Class,No,04/22/18,04/26/18,"Simonborough, NJ 06738",580.17
fffe3900380035003500,Gwendolyn Campbell,0.85,7.0,5.0,114.0,Clay,5.7,23.87,Yes,No,Yes,Waterways,Yes,Working Class,No,06/18/16,06/14/16,APO AP 71560,490.44
fffe3900340033003100,Kenneth Berube,0.2,27.0,13.0,1084068.0,Stone,4545.04,62.58,No,No,Yes,Roadways,No,Working Class,No,02/08/17,02/08/17,"Camerontown, VA 02762",10533.77
fffe3900300036003900,Juanita Priester,0.19,36.0,9.0,691453.0,Marble,1308.83,93.62,Yes,No,Yes,Waterways,Yes,Working Class,No,11/13/16,11/15/16,"Amyborough, DC 35571",-2341.42
fffe3900340035003300,Joseph Figueroa,0.47,31.0,7.0,690.0,Aluminium,5.46,13.55,No,No,Yes,Roadways,No,Working Class,Yes,07/06/19,07/07/19,DPO AA 24486,242.83
fffe3900380030003700,Daniel Longbrake,0.87,22.0,10.0,295.0,Wood,3.0,13.51,Yes,No,No,Roadways,No,Working Class,Yes,07/19/19,07/17/19,"South Stevenhaven, KS 07553",516.76
fffe3900330032003500,Ronald Cross,0.56,32.0,23.0,1544.0,Aluminium,4.17,13.25,No,No,Yes,Roadways,No,Wealthy,No,09/20/15,09/18/15,"East Michael, MA 24517",389.73
fffe3500380034003700,Pauline Ritter,0.74,16.0,8.0,724.0,Aluminium,6.54,16.13,No,Yes,Yes,Airways,No,Wealthy,No,03/29/18,03/27/18,"East Joeland, MN 28464",573.76
fffe3800360036003500,Guillermo Turner,0.26,44.0,16.0,104185.0,Brass,483.06,70.82,No,No,No,Roadways,No,Working Class,Yes,07/29/18,07/29/18,"Mccarthychester, IN 50073",1631.06
fffe3900390035003200,Gilbert Kumar,0.82,16.0,6.0,440.0,Aluminium,6.93,20.35,No,Yes,Yes,Airways,No,Working Class,No,04/11/17,04/11/17,"Robinsonfort, NH 37349",618.26
fffe3700380036003300,Barbara Yaney,0.45,28.0,14.0,254408.0,Marble,553.68,76.08,No,No,No,Waterways,No,Working Class,No,03/31/17,03/31/17,"Port Matthewport, AZ 15348",3049.1
fffe3900350039003600,Nancy Marrara,0.51,6.0,5.0,4600.0,Stone,6.3,20.59,Yes,Yes,Yes,Airways,No,Wealthy,No,08/11/19,08/08/19,"Thomasshire, MI 94688",507.99
fffe3700350030003000,Bruce Hubbert,0.5,9.0,5.0,4973.0,Marble,3.87,18.67,No,No,No,Waterways,No,Wealthy,No,04/03/15,04/05/15,"Adamland, MD 94112",255.86
fffe310033003100,Patricia Crosslin,0.69,21.0,6.0,3954.0,Brass,14.03,16.43,Yes,No,Yes,Waterways,No,Working Class,No,04/30/18,05/03/18,"Kruegerchester, TX 85901",-359.72
fffe3500360037003400,Norma Lawson,0.48,8.0,4.0,5164.0,Stone,22.36,99.71,No,No,Yes,Airways,No,Wealthy,No,02/25/17,02/26/17,"Port James, CA 87355",854.89
fffe3900370036003800,Brian Whitney,0.41,26.0,9.0,331.0,Wood,6.5,20.26,Yes,Yes,Yes,Airways,No,Wealthy,No,10/27/18,10/30/18,"Tamaraland, MA 37338",311.44
fffe3900300034003200,Francisco Thal,0.65,41.0,10.0,508.0,Wood,6.27,14.81,No,No,Yes,Roadways,No,Working Class,No,12/22/17,12/25/17,"Port Alanmouth, SC 12014",426.78
fffe3900350031003400,Hilda Boyd,0.84,4.0,3.0,10.0,Wood,4.66,15.71,No,No,Yes,Roadways,No,Working Class,No,04/02/16,04/02/16,"Port Tammyborough, NH 21863",204.09
fffe3200310037003300,Crystal Lentz,0.36,7.0,4.0,327.0,Bronze,5.49,22.23,No,Yes,No,Roadways,No,Working Class,No,12/14/18,12/14/18,"East Anthony, IA 69584",204.34
fffe3900300030003900,Bryon Briones,0.71,28.0,9.0,1566.0,Clay,9.62,14.25,No,No,No,Roadways,Yes,Working Class,No,03/11/15,03/14/15,"South Michelle, NV 23530",916.53
fffe3300300039003300,Erica Dewald,0.4,5.0,5.0,154.0,Clay,4.09,19.05,No,Yes,No,Airways,Yes,Working Class,No,06/28/15,06/25/15,"Cookton, IL 07334",192.26
fffe3900360032003100,Harry Lysiak,0.38,8.0,5.0,11611.0,Stone,11.38,34.32,No,Yes,No,Airways,No,Wealthy,Yes,04/25/15,04/28/15,"Lukefort, AL 44063",434.27
fffe3800380035003700,Lori Patricio,0.91,7.0,4.0,45.0,Wood,3.1,15.11,No,No,Yes,Waterways,No,Wealthy,No,04/15/15,04/16/15,"Port Peggystad, ND 07310",262.72
fffe3800360033003400,Diane Sager,0.41,18.0,6.0,137.0,Wood,5.38,11.32,Yes,No,No,Waterways,No,Working Class,No,09/01/17,08/29/17,"Gomezborough, MA 10595",160.99
fffe3900310035003000,Scott Lisbey,0.8,6.0,5.0,120.0,Aluminium,3.72,17.74,Yes,Yes,No,Airways,No,Working Class,Yes,03/13/18,03/13/18,"Hintonland, WV 78573",278.69
fffe3600300037003500,Emma Hughes,0.76,32.0,16.0,728601.0,Marble,2363.91,25.52,No,No,Yes,Roadways,No,Working Class,No,02/24/16,02/25/16,"Monroeburgh, VT 89928",9922.05
fffe320031003700,Betty Cardenas,0.95,25.0,14.0,40827.0,Brass,76.54,92.67,Yes,Yes,Yes,Airways,No,Wealthy,No,02/22/16,02/22/16,DPO AA 62347,14362.22
fffe3300360037003700,Steven Cruz,0.06,29.0,12.0,1610.0,Aluminium,3.8,14.98,Yes,No,No,Waterways,No,Working Class,No,05/19/19,05/15/19,"Carlsonland, DE 83083",130.67
fffe3900360030003000,Edward Thomas,0.49,36.0,12.0,46633.0,Brass,81.26,88.4,No,No,No,Roadways,No,Working Class,No,03/14/15,03/11/15,"Lake Meghan, IA 42600",2478.57
fffe3400370034003800,Harold Hicks,0.31,33.0,9.0,1675.0,Aluminium,3.4,15.08,Yes,No,Yes,Roadways,No,Working Class,No,11/26/18,11/22/18,"Josephbury, GA 38033",256.81
fffe3700390039003600,Gary Wallin,0.37,31.0,17.0,36225.0,Bronze,58.69,38.11,No,No,Yes,Roadways,No,Working Class,No,09/18/15,09/21/15,"Wilsonfort, IA 85070",749.84
fffe3900340037003400,Ashley Hahn,0.63,8.0,4.0,476.0,Bronze,6.86,13.76,Yes,No,Yes,Waterways,No,Wealthy,Yes,01/29/18,02/02/18,"North Melissatown, LA 97851",302.74
fffe3900320038003400,Rosalyn Krol,0.15,17.0,6.0,324.0,Aluminium,3.18,11.94,Yes,Yes,Yes,Airways,No,Working Class,No,12/18/16,12/14/16,"Aprilside, PA 52793",-159.23
fffe3600350037003000,Connie Holliday,0.36,8.0,5.0,686.0,Brass,3.15,12.36,No,No,No,Roadways,No,Working Class,No,06/25/16,06/21/16,"East Isabella, NM 95050",167.31
fffe3800350036003600,Barbara Goud,0.88,17.0,8.0,221082.0,Stone,416.17,27.32,No,No,No,Roadways,No,Working Class,No,02/20/17,02/20/17,"Stacyfurt, MO 93509",5520.39
fffe370031003700,Aldo Cunha,0.86,18.0,8.0,134.0,Wood,5.1,11.81,No,No,Yes,Waterways,No,Working Class,Yes,11/09/15,11/12/15,"Osbornemouth, HI 50003",404.96
fffe3200330038003400,Ella Meadows,0.17,33.0,16.0,62633.0,Brass,13.38,28.93,No,Yes,No,Roadways,No,Working Class,No,07/23/18,07/21/18,"Nguyenchester, FL 44392",609.97
fffe3800340039003400,Marlys Novak,0.71,23.0,13.0,480.0,Wood,4.23,17.53,No,No,No,Roadways,No,Working Class,No,03/28/16,03/31/16,FPO AA 03934,344.64
fffe3600380030003400,Katie Wiggins,0.84,15.0,6.0,361.0,Aluminium,6.61,17.16,No,No,No,Roadways,No,Working Class,No,09/29/17,09/27/17,FPO AE 49358,513.68
fffe3200370031003700,Gregory Robinson,0.14,22.0,8.0,3387.0,Bronze,5.84,12.19,Yes,No,No,Waterways,No,Working Class,No,12/31/16,01/03/17,"West Joshua, NC 77450",131.88
fffe3800350035003800,Julie Smith,0.75,15.0,8.0,233.0,Aluminium,5.87,17.17,No,No,Yes,Roadways,No,Working Class,Yes,01/27/15,01/27/15,"South Lisa, CA 59101",409.97
fffe3300390034003800,Elizabeth Richardson,0.44,15.0,7.0,1637.0,Bronze,5.8,13.54,No,No,No,Roadways,No,Working Class,No,11/15/15,11/18/15,"North Samuelfort, IN 81709",180.3
fffe3300330037003200,Donnie Mitchell,0.23,14.0,6.0,16635.0,Stone,13.98,76.23,Yes,No,Yes,Waterways,No,Working Class,Yes,04/02/18,04/06/18,DPO AP 32969,519.85
fffe3700350032003700,Sean Beumer,0.6,10.0,4.0,227.0,Clay,4.56,24.86,Yes,No,No,Airways,Yes,Wealthy,No,07/21/17,07/22/17,"Lake Courtney, OK 89406",327.16
fffe3700370039003900,Tara Brown,0.76,28.0,9.0,256473.0,Marble,826.65,69.57,No,No,No,Roadways,No,Working Class,No,10/05/17,10/07/17,"Port Mollyberg, DE 80462",43363.69
fffe3900310033003300,Patricia Cortez,0.89,27.0,18.0,40389.0,Bronze,119.95,62.6,Yes,No,Yes,Airways,No,Working Class,No,03/16/19,03/14/19,"East Jasonfort, FL 21078",3711.41
fffe3400310034003400,Regina Goodman,0.76,20.0,12.0,310154.0,Marble,284.11,49.22,No,No,No,Roadways,No,Working Class,Yes,11/12/18,11/16/18,DPO AA 89430,2225.79
fffe3900340036003300,Kevin Gunter,0.36,15.0,8.0,18757.0,Marble,26.85,74.67,No,Yes,No,Roadways,No,Wealthy,No,08/14/16,08/13/16,"Lake Carlton, AR 37950",719.14
fffe3900380039003700,Jean Conley,0.21,12.0,6.0,57899.0,Stone,91.71,84.18,No,No,Yes,Airways,No,Working Class,No,01/20/18,01/21/18,"Trevorton, VT 58034",1039.87
fffe3800330034003200,Christine Carpenter,0.66,40.0,21.0,9757.0,Clay,73.63,94.06,No,No,No,Airways,Yes,Working Class,No,11/14/16,11/11/16,FPO AP 62380,4262.43
fffe3800300033003700,Joyce Kinde,0.8,26.0,9.0,81516.0,Marble,332.84,85.77,No,No,No,Roadways,No,Working Class,No,06/02/17,06/06/17,"North Debraview, AZ 45613",3215.58
fffe3300390035003400,Nancy Arnold,0.6,23.0,10.0,380.0,Wood,3.73,21.04,No,No,Yes,Roadways,No,Working Class,Yes,04/18/18,04/18/18,"Kristinhaven, NV 25020",365.85
fffe3600390037003200,Catherine Johnson,0.36,3.0,3.0,58.0,Brass,4.0,11.28,No,Yes,No,Roadways,No,Wealthy,No,04/06/17,04/09/17,"East Cameron, WV 53734",143.95
fffe3700380036003200,Max Ball,0.62,10.0,5.0,873.0,Bronze,6.32,10.95,No,Yes,No,Airways,No,Working Class,No,10/25/18,10/26/18,"Williamston, WI 28646",260.82
fffe3700370035003100,Barbara Erickson,0.75,27.0,12.0,923.0,Aluminium,9.48,10.88,No,No,Yes,Waterways,No,Working Class,No,05/26/15,05/25/15,"Harrellfurt, OK 78636",1290.56
fffe3800330039003400,Genevieve Smith,0.25,16.0,8.0,210.0,Wood,3.52,18.57,Yes,No,No,Airways,No,Working Class,Yes,07/21/16,07/23/16,DPO AP 93823,159.93
fffe3200310030003300,Demetrius Sudbury,0.9,33.0,14.0,938495.0,Marble,5518.48,85.45,Yes,No,Yes,Airways,No,Working Class,No,06/24/17,06/24/17,"Kellerview, PA 90506",133694.06
fffe3800350035003100,Zachary Zimmerman,0.22,11.0,6.0,1302.0,Bronze,6.12,16.6,No,No,No,Waterways,No,Working Class,No,01/12/18,01/15/18,"Bryantberg, CO 08532",149.27
fffe380030003300,Michael Roberts,0.24,26.0,14.0,398.0,Wood,6.61,20.17,Yes,Yes,Yes,Airways,No,Wealthy,No,08/19/15,08/20/15,"Atkinsbury, TN 83146",245.01
fffe3900390038003700,James Berry,0.81,9.0,4.0,70.0,Wood,6.37,18.8,No,Yes,No,Airways,No,Working Class,Yes,11/07/17,11/05/17,"East James, TX 26324",-448.22
fffe3900300031003800,Lawrence Soledad,0.16,34.0,7.0,243265.0,Marble,171.37,75.61,No,No,No,Airways,No,Wealthy,Yes,05/16/19,05/18/19,"South Eric, AK 33661",-1111.3
fffe3200350033003100,Betty Price,0.89,16.0,8.0,56467.0,Marble,122.63,37.49,No,No,Yes,Roadways,No,Wealthy,No,07/26/18,07/28/18,"Martinside, TN 41929",1413.78
fffe3900390036003300,Wanda Rickon,0.02,30.0,12.0,1039949.0,Stone,2181.94,42.73,No,Yes,Yes,Airways,No,Wealthy,No,10/04/18,10/01/18,"Edwardhaven, SD 26268",8787.96
fffe3900370031003000,Bradley Gerdes,0.41,29.0,7.0,10637.0,Brass,49.81,81.41,No,Yes,No,Airways,No,Wealthy,No,10/11/15,10/15/15,"Fletcherbury, AZ 34434",930.45
fffe3800300039003400,Judy Comnick,0.24,38.0,26.0,1333.0,Wood,6.21,22.11,No,Yes,Yes,Roadways,No,Working Class,No,04/07/17,04/03/17,"Lake Sean, NH 28534",282.69
fffe3700340038003400,Mary Lasenby,0.46,17.0,11.0,98.0,Wood,5.42,23.49,No,Yes,Yes,Roadways,No,Wealthy,No,10/10/18,10/10/18,"Zacharyton, OH 03996",317.49
fffe370034003400,Marsha Alexander,0.26,21.0,7.0,5295.0,Bronze,11.98,41.85,No,Yes,No,Roadways,No,Wealthy,Yes,12/05/17,12/09/17,APO AA 65976,349.25
fffe3600300034003400,Debora Brown,0.73,12.0,6.0,1758.0,Brass,6.77,22.75,Yes,No,No,Waterways,No,Wealthy,No,08/14/15,08/16/15,"Whitetown, NJ 58788",486.85
fffe3600350031003600,Peggy Gregory,0.47,22.0,9.0,4578.0,Bronze,12.61,16.64,No,No,Yes,Roadways,No,Working Class,No,05/19/15,05/18/15,"Diazburgh, ND 27977",298.63
fffe3800340030003100,Helen Castro,0.96,17.0,6.0,25340.0,Marble,272.33,41.71,No,No,Yes,Roadways,No,Working Class,No,10/11/18,10/13/18,"Hunterstad, IL 83054",1918.85
fffe3600350034003300,Lon Massa,0.47,5.0,3.0,566.0,Marble,6.82,14.99,Yes,No,Yes,Waterways,No,Working Class,No,04/15/15,04/15/15,APO AE 90195,-256.23
fffe3800340036003400,Bruno Herod,0.24,18.0,6.0,119.0,Wood,5.59,13.98,Yes,No,No,Waterways,No,Working Class,No,07/17/16,07/13/16,"Port Mary, ND 52701",144.75
fffe3700340039003700,Susan Mckenzie,0.49,18.0,9.0,1525.0,Clay,6.61,19.4,No,No,No,Roadways,Yes,Working Class,No,12/04/16,12/02/16,"Weberton, IN 45702",307.25
fffe3700310031003900,David Bourne,0.44,10.0,4.0,885.0,Bronze,3.53,14.45,No,Yes,Yes,Roadways,No,Working Class,No,04/12/15,04/12/15,"Paulburgh, AZ 60794",202.27
fffe3700380032003400,Kenneth Cullen,0.33,32.0,16.0,774.0,Wood,3.42,16.64,No,No,No,Waterways,No,Working Class,No,12/29/18,12/28/18,"West Veronica, AZ 86175",172.53
fffe3400370033003500,Arthur Thacker,0.32,36.0,7.0,27021.0,Brass,102.06,68.35,No,No,No,Roadways,No,Working Class,No,02/21/16,02/19/16,"Barberview, IN 40691",-781.41
fffe3800330038003600,Nora Parks,0.54,24.0,11.0,483660.0,Marble,1070.34,79.13,No,No,Yes,Roadways,No,Working Class,No,07/07/17,07/04/17,"Lake Christine, TN 79297",3836.07
fffe3800340034003000,Margaret Rowe,0.56,29.0,8.0,10931.0,Bronze,14.11,32.52,No,No,No,Roadways,No,Working Class,No,06/11/17,06/07/17,"Laurafurt, TX 43035",557.06
fffe3800300031003300,Edna Brown,0.73,30.0,7.0,255.0,Wood,3.81,19.43,No,No,Yes,Airways,No,Working Class,Yes,09/15/18,09/15/18,DPO AE 30881,483.53
fffe3800320036003000,Iva Blevins,0.15,25.0,17.0,715.0,Wood,4.07,20.28,No,No,Yes,Roadways,No,Working Class,No,12/22/17,12/19/17,"South Joshuafurt, IA 85745",178.93
fffe3700360032003600,April Matlock,0.06,5.0,3.0,22.0,Wood,6.1,17.41,Yes,No,No,Waterways,No,Working Class,Yes,03/23/15,03/26/15,"Brittanyshire, DC 95071",116.26
fffe3600310037003400,Vanessa Royer,0.9,36.0,21.0,2964731.0,Marble,22037.18,40.25,No,Yes,Yes,Airways,Yes,Working Class,No,03/12/18,03/12/18,"New Patriciaberg, MS 11326",275414.71
fffe3800350039003900,Alex Mitchell,0.14,24.0,9.0,714.0,Aluminium,4.32,16.04,Yes,Yes,Yes,Airways,No,Working Class,No,02/19/19,02/21/19,"Ballchester, CT 91960",167.62
fffe3900320032003900,Georgia Crenshaw,0.41,28.0,17.0,534984.0,Marble,199.52,90.64,No,No,Yes,Roadways,No,Working Class,No,07/07/15,07/05/15,"Meyerville, WI 72316",2160.68
fffe3900360039003100,Laverne Wilson,0.56,40.0,18.0,10740646.0,Stone,6544.28,90.61,No,No,No,Roadways,No,Working Class,No,11/28/17,11/27/17,FPO AE 08040,85189.9
fffe3200330036003200,Jennifer Stroman,0.32,25.0,10.0,334109.0,Marble,1287.62,70.11,Yes,No,No,Waterways,No,Working Class,No,04/05/19,04/07/19,"North Rogerport, GA 87195",1828.23
fffe3500350037003200,Brian Durbin,0.52,13.0,7.0,87279.0,Stone,330.95,51.37,No,No,No,Waterways,No,Working Class,No,10/10/15,10/08/15,"Kevinmouth, MD 12419",1494.52
fffe3600370031003600,Julie Fulton,0.51,11.0,6.0,212.0,Clay,3.91,19.37,Yes,Yes,No,Airways,Yes,Working Class,Yes,08/04/15,08/04/15,"Jonesberg, IL 49763",261.93
fffe3100390037003200,Robert Poorman,0.1,14.0,6.0,3807.0,Brass,5.87,13.18,Yes,No,Yes,Waterways,No,Wealthy,No,04/20/15,04/20/15,DPO AP 48198,186.61
fffe3700340031003800,Travis Schmidgall,0.76,33.0,11.0,1845.0,Aluminium,11.2,15.02,No,No,Yes,Airways,No,Wealthy,No,10/31/16,11/03/16,"East Jennifer, OK 72607",528.95
fffe3600330036003000,Norma Lambert,0.81,26.0,19.0,2564.0,Aluminium,9.51,24.32,No,No,No,Waterways,No,Wealthy,No,06/07/18,06/04/18,"Perrytown, WI 50944",2117.42
fffe3400320034003000,Howard Carter,0.15,12.0,7.0,2634.0,Brass,5.25,19.31,No,No,No,Roadways,No,Working Class,Yes,05/12/17,05/08/17,"Lisamouth, MD 12634",206.39
fffe3100390036003400,Brandon Lee,0.76,23.0,13.0,16068.0,Bronze,145.08,98.27,No,No,No,Roadways,No,Working Class,No,12/31/17,01/01/18,"West Stevenmouth, NV 66148",2136.88
fffe3600350034003200,Debra Herrera,0.39,10.0,4.0,1322.0,Brass,4.18,13.05,No,Yes,Yes,Roadways,No,Wealthy,Yes,03/22/15,03/23/15,"Lake Jessica, TX 02560",239.55
fffe3700380030003900,Nancy Gollier,0.48,45.0,20.0,135200.0,Brass,816.98,44.18,Yes,No,No,Waterways,No,Wealthy,No,03/25/15,03/23/15,"Joshuaberg, ID 39572",13015.79
fffe3500360032003900,Vivian Tarver,0.08,22.0,11.0,10438.0,Bronze,14.36,44.32,No,No,Yes,Waterways,No,Working Class,Yes,07/02/19,06/28/19,"New Michael, NV 97713",336.7
fffe3700350031003800,Jo White,0.39,7.0,4.0,1637.0,Marble,10.28,24.23,No,Yes,No,Airways,No,Wealthy,No,11/28/15,12/02/15,"Jasonfurt, IL 15652",259.68
fffe3400310032003600,Amalia Diaz,0.67,10.0,5.0,168.0,Aluminium,5.1,12.79,No,No,Yes,Roadways,No,Working Class,Yes,12/08/15,12/07/15,"West Cynthia, OR 80227",259.81
fffe3800380036003200,Amanda Otto,0.28,5.0,5.0,1794.0,Marble,4.12,15.71,Yes,No,Yes,Airways,No,Working Class,No,09/26/17,09/26/17,APO AE 41288,232.22
fffe3900310039003600,Ann Jenkins,0.66,38.0,25.0,58652.0,Bronze,474.81,47.75,Yes,No,Yes,Waterways,No,Working Class,No,03/23/19,03/24/19,"Robertport, VA 73435",4212.55
fffe3900330031003900,Melissa Smith,0.17,22.0,12.0,389987.0,Marble,1325.12,61.98,No,No,Yes,Airways,No,Wealthy,Yes,03/31/19,03/29/19,"Smithview, IL 42747",2743.09
fffe3800390033003000,Ronald Reinhardt,0.08,8.0,5.0,873.0,Brass,4.41,21.2,Yes,Yes,No,Airways,No,Working Class,No,02/28/18,02/28/18,"Port Elijah, ID 54723",185.31
fffe3700380033003600,James Sesler,0.57,19.0,7.0,1479.0,Clay,3.03,23.21,Yes,No,No,Roadways,Yes,Working Class,Yes,07/14/17,07/16/17,"Joyshire, OR 09984",394.79
fffe3600350033003700,Barney Carter,0.74,13.0,6.0,2304.0,Bronze,10.05,20.22,No,Yes,Yes,Roadways,No,Working Class,No,02/01/17,02/02/17,"Danielleview, HI 03448",-415.93
fffe3600330038003500,Catherine Martin,0.12,25.0,13.0,20077.0,Bronze,26.27,69.1,No,No,No,Roadways,No,Working Class,No,03/28/17,03/27/17,"East Sarah, DE 40807",406.14
fffe3700340030003800,Catherine Moore,0.23,23.0,13.0,36456.0,Brass,20.03,26.8,No,No,Yes,Roadways,No,Working Class,No,03/05/15,03/01/15,"Melindamouth, SC 63167",514.59
fffe3400320037003100,Vicki Duncan,0.66,10.0,4.0,266.0,Clay,3.77,14.95,Yes,No,No,Waterways,Yes,Working Class,No,05/23/18,05/22/18,"New Michaelstad, ME 54288",-218.64
fffe3800310031003100,Linda Camire,0.6,8.0,4.0,59.0,Wood,5.5,14.53,Yes,No,Yes,Roadways,No,Working Class,No,09/20/15,09/19/15,"Stevenshaven, WY 29369",-247.89
fffe380038003700,Marilyn Palmer,0.0,6.0,4.0,79.0,Aluminium,3.8,18.51,No,Yes,No,Airways,No,Wealthy,Yes,12/27/16,12/24/16,"West Michelle, WV 12783",-149.96
fffe3900330031003500,James Kenny,0.18,11.0,7.0,1633.0,Brass,4.36,19.78,No,No,Yes,Roadways,No,Wealthy,Yes,02/14/19,02/12/19,"North Michelle, GA 55631",235.7
fffe3700310033003100,Marguerite Lester,0.7,26.0,19.0,683.0,Wood,5.98,10.72,No,Yes,No,Airways,No,Wealthy,No,08/02/18,08/01/18,"Carterland, LA 81224",407.44
fffe3900360033003000,Perry Collins,0.22,8.0,5.0,80.0,Wood,6.08,19.63,Yes,No,No,Waterways,No,Working Class,Yes,08/24/15,08/24/15,"Jenniferburgh, FL 25708",158.37
fffe3900380033003200,Marilyn Osborne,0.48,22.0,12.0,12621.0,Bronze,8.28,37.96,Yes,No,Yes,Waterways,No,Working Class,No,08/11/18,08/14/18,"Port Louisview, VA 19468",585.09
fffe3800300030003100,Nichole Combs,0.51,25.0,21.0,1739435.0,Marble,13694.68,52.72,No,No,No,Roadways,No,Wealthy,No,11/26/16,11/25/16,"New Alicialand, GA 93977",19592.08
fffe31003100,Lynn Vaughn,0.6,41.0,9.0,995706.0,Marble,1401.65,60.5,No,No,No,Roadways,Yes,Working Class,No,08/23/15,08/23/15,"South Adrianaland, WV 53503",5080.6
fffe39003400,Lorraine Borg,0.52,32.0,21.0,9316.0,Clay,54.46,77.16,Yes,No,Yes,Waterways,Yes,Wealthy,No,01/12/19,01/12/19,"Watersborough, CT 30707",1876.76
fffe3800360038003500,Stephen Veliz,0.18,30.0,7.0,9646.0,Bronze,18.0,77.29,No,Yes,No,Airways,No,Wealthy,No,04/18/17,04/19/17,"Jessicatown, IL 36499",520.7
fffe3900310037003600,Juan Mcconkey,0.96,28.0,19.0,62334.0,Brass,820.24,77.12,Yes,No,No,Roadways,No,Working Class,No,05/27/19,05/25/19,"Wattsside, NJ 22274",-162573.71
fffe3900320033003000,Kyung Carmody,0.5,39.0,6.0,1465.0,Aluminium,5.92,18.92,Yes,No,Yes,Waterways,No,Working Class,No,01/09/15,01/09/15,"Castanedaville, IA 46218",337.92
